clean_tweet,tweet_translated,polarity,sentimen
aman bbm murni cenderung lebih aman daerah lembab etanol sifat higroskopis serap air risiko fase pisah korosi ganggu mesin simpan buruk campur e modern aditif aman kendara baru as,safe pure fuel tends to be safer in damp areas ethanol hygroscopic properties water absorption risk of phase separation corrosion engine damage save bad mixed e modern additives safe to drive new us,0.12152133580705012,positive
mana mana bbm memang punya campur etanol blokir kamu kira indonesia masalag vivo kemarin bbm murni tampa campur pertamina jual vivo bbm campur sedan punya standar racik bbm sendiri,"which fuel does have ethanol mixed in? do you think indonesia is having problems with vivo? yesterday, pure fuel without any mixture. pertamina sells vivo mixed fuel. sedans have their own fuel mixing standards.",0.20357142857142857,positive
motor aku kalau beri campur etanol apa apa tidak mogok info demo,"if my motorbike is mixed with ethanol, it won't break down, demo info",-0.07777777777777779,negative
jelas pak youtubenya cing abdel sangat detail buat campur etanol bensin demand tinggi masih sangat tidak efisien bahan baku rebut sama butuh inti cost lebih mahal,"it's clear, sir, cing abdel's youtube is very detailed, for mixing ethanol with gasoline, high demand is still very inefficient, the raw material is taken and the core is needed, the cost is more expensive",0.10703296703296702,positive
jujur lebih pikir sumber etanol darimana kalau butuh etanol campur bahkan masih tidak semua kota indonesia sumber etanol batas masih rebut sama butuh pasok gula haha,"honestly, i'd rather think about where the source of ethanol comes from if you need mixed ethanol, in fact not all indonesian cities still have limits on ethanol sources and still need to supply sugar haha",0.26666666666666666,positive
pertamina ikut arah perintah soal campur etanol persen bbm,pertamina follows the instructions regarding mixing ethanol percent fuel,0.0,neutral
dukung arah perintah kata simon baca lengkap,"support the direction of simon's word command, read in full",0.35,positive
direktur utama pt pertamina simon aloysius mantiri nyata pertamina dukung bijak perintah kait terap campur etanol besar persen bahan bakar minyak bbm dukung arah perintah kata simon kompleks istana presiden,president director of pt pertamina simon aloysius real mantiri pertamina supports wisely orders hook application mix ethanol large percent fuel oil fuel supports direction of orders said simon presidential palace complex,0.20357142857142851,positive
campur etanol bbm lazim banyak negara kurang emisi gantung impor minyak as e jadi standar bensin konvensional sejak brasil terap e nasional eropa guna e e bagai negara,mixing ethanol fuel is common in many countries with low emissions depending on imports of us oil as standard for conventional gasoline since brazil european national application for e e as a country,0.009523809523809526,positive
etanol campur bbm e umum aman kendara modern keluar atas bisa kurang emisi dukung energi lokal resiko bisa serap air sebab korosi bikin boros bensin utama kendara tua kadar air tinggi,"ethanol mixed with general e fuel is safe for modern vehicles, top out, can reduce emissions, support local energy, risk of absorbing water due to corrosion, making the main waste of petrol for old vehicles, high water content",0.12930555555555556,positive
grafik katadata tampil daftar negara guna bahan bakar campur etanol banyak dunia amerika serikat tempat posisi pertama konsumsi etanol tinggi susul brasil urut dua china kanada india ada jauh bawah ilustrasi,"the data graph displays a list of countries that use ethanol-mixed fuel in many parts of the world. the united states is in first place with high ethanol consumption, followed by brazil in second place, china, canada, india, which is at the bottom of the illustration.",0.2275,positive
teliti universitas brawijaya ungkap campur etanol bbm bukan baru uji sejak era bj habibie,brawijaya university research revealed that fuel ethanol mixtures have not only been tested since the bj habibie era,0.0,neutral
campur etanol e e justru aman guna mesin memang rancang kompatibel video bagi akun ruditoaau sebut hasil teliti sae bukti e e tidak rusak mesin kompatibel,mixed with ethanol e e is actually safe for the engine it is designed to be compatible video for the ruditoaau account says the results are accurate as proof e e is not damaged the engine is compatible,0.30000000000000004,positive
isu soal guna bahan bakar campur etanol kerap timbul khawatir kalang guna kendara teliti baru society of automotive engineers sae tunjuk,the issue of the use of ethanol-mixed fuel often raises concerns regarding careful driving that the society of automotive engineers sa has pointed out,-0.1,negative
bahan bakar campur etanol e kini jadi tren global upaya tekan emisi jaga lingkung jumlah negara maju amerika serikat inggris jerman hingga brasil lebih adopsi bahkan alih campur etanol lebih tinggi,"ethanol blended fuel is now a global trend in efforts to reduce emissions to protect the environment. the number of developed countries, the united states, the united kingdom, germany and brazil, is increasingly adopting even higher levels of ethanol blending.",0.11666666666666665,positive
ub nyata laku uji campur etanol bahan bakar minyak bbm guna mesin kendara jauh jauh hari,ub actually carried out tests on mixing ethanol fuel oil for motorbikes long ago,-0.025,negative
tape campur air bisa jadi etanol lumayan buat campur bbm pertalite,"tape mixed with water can become ethanol, which is good for mixing pertalite fuel",0.35,positive
etanol import tambah cuan buat mafia perintah konoha,imported ethanol adds money to the konoha mafia,0.0,neutral
perintah rencana terap campur etanol persen bensin dukung tahan energi sekaligus kurang emisi karbon ikut lengkap etanol laman,the application plan order to mix ethanol percent gasoline supports energy security while reducing carbon emissions and complete the ethanol page,0.1,positive
wakil presiden direktur tmmin sebut guna bbm campur etanol jadi umum bagai negara dukung teknologi kendara modern,the vice president director of tmmin said that the use of fuel mixed with ethanol is becoming common as the country supports modern vehicle technology,0.08750000000000001,positive
toyota indonesia nilai debat kait guna bahan bakar campur etanol e tidak perlu panjang pihak usaha lihat bijak langkah positif tuju terap energi lebih ramah lingkung tanah air,toyota indonesia the value of the debate regarding the use of fuel mixed with ethanol e doesn't take a long time for businesses to look wisely at positive steps towards more environmentally friendly energy applications in the country,0.21045454545454545,positive
umum menteri esdm tahun depan mulai pakai premium bensin campur persen etanol metanol program inti ujar menteri koordinator bidang pangan zulkifli hasan zulhas baca lengkap sama,"in general, the minister of energy and mineral resources, next year, will start using premium gasoline mixed with a percent of ethanol, methanol, the core program said the coordinating minister for food, zulkifli hasan zulhas, read in full at the same time",0.08,positive
perlu riset lanjut campur etanol aman semua kendara,further research is needed to mix ethanol safely for all vehicles,0.25,positive
mobil baru biasa aman pakai campur etanol pandu mobil tua tetap butuh,"new cars are usually safe to use mixed with ethanol, but old cars still need it",0.18409090909090908,positive
distribusi bbm perlu reformasi jadi campur etanol bisa bantu baik sistem,fuel distribution needs reform so mixing with ethanol can help both systems,0.0,neutral
bijak campur etanol konsisten masyarakat percaya,wisely mix ethanol consistently people believe,0.475,positive
bijak tuju guna bahan bakar campur persen etanol metanol bawa dampak luas ekonomi utama sektor tani,wisely aiming to use fuel mixed with methanol percent ethanol will have a major economic impact on the agricultural sector,0.24062499999999998,positive
perintah edukatif meski masyarakat paham manfaat resiko campur etanol,educational orders even though people understand the benefits and risks of mixing with ethanol,0.25,positive
perintah transparan meski masyarakat paham efek campur etanol mesin,transparent orders even though the public understands the effects of mixing engine ethanol,0.0,neutral
efek campur etanol tidak selalu langsung lihat dampak tetap asa,the effects of mixing ethanol don't always show immediate effects,0.0,neutral
efek campur etanol cermat mesin kendara tetap aman,the effects of mixing ethanol carefully in the vehicle engine remain safe,0.2,positive
bijak campur etanol bisa bikin resah kalau tepat efek signifikan,wisely mixing ethanol can be disturbing if the effects are significant,0.19166666666666665,positive
bijak campur etanol bisa bingung konsistensi bikin dampak positif buat bbm,wisely mixing ethanol can confuse consistency to have a positive impact on fuel,0.4636363636363636,positive
koordinasi semua pihak penting meski bijak campur etanol jalan lancar,"coordination of all parties is important, even if you mix wisely with ethanol, it will run smoothly",0.5,positive
distribusi bbm transparan campur etanol beri efek optimal,transparent distribution of fuel mixed with ethanol gives optimal effect,0.0,neutral
not to mention potensi rusak mesin mobil cocok campur etanol pretty sure bisa buruk emisi bbm so is ethanol worth all the trouble,"not to mention the potential for damage to car engines when mixed with ethanol, pretty sure it can be bad for fuel emissions so ethanol is worth all the trouble",0.021428571428571446,positive
